Species	Status	min_age	max_age
Cupressinocladus	extinct	100.5	161.2
Cyclusphaera	extinct	125.45	130.0
Cyclusphaera	extinct	37.2	48.6
Cyclusphaera	extinct	37.2	48.6
Cyclusphaera	extinct	37.2	48.6
Cyclusphaera	extinct	37.2	48.6
Cyclusphaera	extinct	37.2	48.6
Cyclusphaera	extinct	37.2	48.6
Cyclusphaera	extinct	37.2	48.6
Cyclusphaera	extinct	37.2	48.6
Cyclusphaera	extinct	37.2	48.6
Cyclusphaera	extinct	37.2	48.6
Cyclusphaera	extinct	37.2	48.6
Cyclusphaera	extinct	37.2	48.6
Cyclusphaera	extinct	37.2	48.6
Cyclusphaera	extinct	37.2	48.6
Cyclusphaera	extinct	37.2	48.6
Cyclusphaera	extinct	37.2	48.6
Cyclusphaera	extinct	48.6	56.0
Cyclusphaera	extinct	48.6	56.0
Cyclusphaera	extinct	48.6	56.0
Cyclusphaera	extinct	48.6	56.0
Cyclusphaera	extinct	48.6	56.0
Cyclusphaera	extinct	66.0	70.6
Cyclusphaera	extinct	70.6	84.9
Dacrycarpites	extinct	11.62	15.97
Dacrycarpites	extinct	11.62	15.97
Dacrycarpites	extinct	11.62	15.97
Dacrycarpites	extinct	11.62	15.97
Dacrycarpites	extinct	11.62	15.97
Dacrycarpites	extinct	11.62	15.97
Dacrycarpites	extinct	11.62	15.97
Dacrycarpites	extinct	11.62	15.97
Dacrycarpites	extinct	11.62	15.97
Dacrycarpites	extinct	11.62	15.97
Dacrycarpites	extinct	11.62	28.4
Dacrycarpites	extinct	11.62	23.03
Dacrycarpites	extinct	15.97	28.4
Dacrycarpites	extinct	15.97	33.9
Dacrycarpites	extinct	15.97	33.9
Dacrycarpites	extinct	15.97	33.9
Dacrycarpites	extinct	15.97	28.4
Dacrycarpites	extinct	21.8	23.6
Dacrycarpites	extinct	22.3	22.3
Dacrycarpites	extinct	28.4	33.9
Dacrycarpites	extinct	33.9	37.2
Dacrycarpites	extinct	33.9	37.2
Dacrycarpites	extinct	33.9	37.2
Dacrycarpites	extinct	48.6	56.0
Dacrycarpites	extinct	48.6	56.0
Dacrycarpites	extinct	48.6	56.0
Dacrycarpites	extinct	48.6	56.0
Dacrycarpites	extinct	48.6	56.0
Dacrycarpites	extinct	5.332	28.4
Dacrycarpites	extinct	54.24	54.24
Dacrycarpites	extinct	56.0	58.7
Dacrycarpites	extinct	56.0	58.7
Dacrycarpites	extinct	56.0	58.7
Dacrycarpites	extinct	56.0	58.7
Dacrycarpites	extinct	61.7	84.9
Dacrycarpites	extinct	94.3	100.5
Dacrycarpus	extant	0.126	2.588
Dacrycarpus	extant	15.97	28.4
Dacrycarpus	extant	15.97	28.4
Dacrycarpus	extant	15.97	33.9
Dacrycarpus	extant	15.97	23.03
Dacrycarpus	extant	15.97	33.9
Dacrycarpus	extant	15.97	28.4
Dacrycarpus	extant	21.8	23.6
Dacrycarpus	extant	21.8	23.6
Dacrycarpus	extant	21.8	23.6
Dacrycarpus	extant	23.03	28.4
Dacrycarpus	extant	23.03	28.4
Dacrycarpus	extant	23.03	28.4
Dacrycarpus	extant	23.03	33.9
Dacrycarpus	extant	23.03	48.6
Dacrycarpus	extant	28.4	33.9
Dacrycarpus	extant	28.4	33.9
Dacrycarpus	extant	28.4	33.9
Dacrycarpus	extant	28.4	33.9
Dacrycarpus	extant	33.9	48.6
Dacrycarpus	extant	33.9	48.6
Dacrycarpus	extant	33.9	48.6
Dacrycarpus	extant	33.9	37.2
Dacrycarpus	extant	33.9	48.6
Dacrycarpus	extant	33.9	100.5
Dacrycarpus	extant	48.6	56.0
Dacrycarpus	extant	48.6	56.0
Dacrycarpus	extant	48.6	56.0
Dacrycarpus	extant	48.6	56.0
Dacrycarpus	extant	5.332	28.4
Dacrycarpus	extant	52.22	52.22
Dacrycarpus	extant	52.22	52.22
Dacrycarpus	extant	52.22	52.22
Dacrycarpus	extant	52.22	52.22
Dacrydium	extant	15.97	23.03
Dacrydium	extant	15.97	23.03
Dacrydium	extant	15.97	23.03
Dacrydium	extant	0.012	2.588
Dacrydium	extant	0.025	0.06
Dacrydium	extant	0.025	0.06
Dacrydium	extant	0.025	0.06
Dacrydium	extant	0.03978	0.03978
Dacrydium	extant	0.03978	0.03978
Dacrydium	extant	0.03978	0.03978
Dacrydium	extant	0.03978	0.03978
Dacrydium	extant	0.03978	0.03978
Dacrydium	extant	0.03978	0.03978
Dacrydium	extant	0.03978	0.03978
Dacrydium	extant	0.06	0.075
Dacrydium	extant	0.075	0.085
Dacrydium	extant	0.085	0.12
Dacrydium	extant	0.13	0.19
Dacrydium	extant	0.19	0.22
Dacrydium	extant	0.19	0.22
Dacrydium	extant	0.22	0.23
Dacrydium	extant	15.97	28.4
Dacrydium	extant	15.97	33.9
Dacrydium	extant	15.97	33.9
Dacrydium	extant	15.97	33.9
Dacrydium	extant	15.97	33.9
Dacrydium	extant	15.97	33.9
Dacrydium	extant	15.97	33.9
Dacrydium	extant	15.97	28.4
Dacrydium	extant	15.97	28.4
Dacrydium	extant	28.4	33.9
Dacrydium	extant	28.4	33.9
Dacrydium	extant	28.4	33.9
Dacrydium	extant	28.4	33.9
Dacrydium	extant	33.9	48.6
Dacrydium	extant	33.9	48.6
Dacrydium	extant	37.2	48.6
Dacrydium	extant	37.2	48.6
Dacrydiumites	extinct	15.97	23.03
Dacrydiumites	extinct	15.97	33.9
Dacrydiumites	extinct	15.97	33.9
Dacrydiumites	extinct	15.97	33.9
Dacrydiumites	extinct	15.97	28.4
Dacrydiumites	extinct	23.03	100.5
Dacrydiumites	extinct	33.9	37.2
Dacrydiumites	extinct	33.9	37.2
Dacrydiumites	extinct	33.9	100.5
Dacrydiumites	extinct	33.9	100.5
Dacrydiumites	extinct	33.9	100.5
Dacrydiumites	extinct	33.9	100.5
Dacrydiumites	extinct	33.9	100.5
Dacrydiumites	extinct	33.9	100.5
Dacrydiumites	extinct	37.2	56.0
Dacrydiumites	extinct	37.2	48.6
Dacrydiumites	extinct	48.6	70.6
Dacrydiumites	extinct	48.6	56.0
Dacrydiumites	extinct	48.6	56.0
Dacrydiumites	extinct	48.6	56.0
Dacrydiumites	extinct	48.6	56.0
Dacrydiumites	extinct	56.0	66.0
Dacrydiumites	extinct	56.0	66.0
Dacrydiumites	extinct	56.0	58.7
Dacrydiumites	extinct	56.0	70.6
Dacrydiumites	extinct	56.0	100.5
Dacrydiumites	extinct	56.0	100.5
Dacrydiumites	extinct	61.7	66.0
Dacrydiumites	extinct	61.7	66.0
Dacrydiumites	extinct	61.7	84.9
Dacrydiumites	extinct	61.7	66.0
Dacrydiumites	extinct	61.7	66.0
Dacrydiumites	extinct	66.0	84.9
Desmiophyllum	extinct	112.6	145.0
Desmiophyllum	extinct	112.6	145.0
Desmiophyllum	extinct	112.6	125.45
Desmiophyllum	extinct	112.6	125.45
Desmiophyllum	extinct	112.6	125.45
Desmiophyllum	extinct	125.45	130.0
Desmiophyllum	extinct	130.0	136.4
Desmiophyllum	extinct	145.0	161.2
Desmiophyllum	extinct	145.0	161.2
Desmiophyllum	extinct	145.0	161.2
Desmiophyllum	extinct	145.0	161.2
Desmiophyllum	extinct	145.0	161.2
Desmiophyllum	extinct	145.0	161.2
Desmiophyllum	extinct	145.0	175.6
Desmiophyllum	extinct	145.0	175.6
Desmiophyllum	extinct	145.0	150.8
Desmiophyllum	extinct	145.0	150.8
Desmiophyllum	extinct	145.0	161.2
Desmiophyllum	extinct	145.0	150.8
Desmiophyllum	extinct	145.0	150.8
Desmiophyllum	extinct	145.0	161.2
Desmiophyllum	extinct	155.7	201.6
Desmiophyllum	extinct	161.2	171.6
Desmiophyllum	extinct	161.2	175.6
Desmiophyllum	extinct	161.2	175.6
Desmiophyllum	extinct	161.2	175.6
Desmiophyllum	extinct	161.2	175.6
Desmiophyllum	extinct	161.2	175.6
Desmiophyllum	extinct	161.2	175.6
Desmiophyllum	extinct	161.2	167.7
Desmiophyllum	extinct	161.2	167.7
Desmiophyllum	extinct	161.2	175.6
Desmiophyllum	extinct	161.2	175.6
Desmiophyllum	extinct	161.2	175.6
Desmiophyllum	extinct	161.2	175.6
Desmiophyllum	extinct	161.2	175.6
Desmiophyllum	extinct	161.2	175.6
Desmiophyllum	extinct	161.2	175.6
Desmiophyllum	extinct	161.2	175.6
Desmiophyllum	extinct	161.2	175.6
Desmiophyllum	extinct	161.2	175.6
Desmiophyllum	extinct	161.2	175.6
Desmiophyllum	extinct	161.2	175.6
Desmiophyllum	extinct	161.2	175.6
Desmiophyllum	extinct	161.2	175.6
Desmiophyllum	extinct	161.2	175.6
Desmiophyllum	extinct	161.2	175.6
Desmiophyllum	extinct	161.2	175.6
Desmiophyllum	extinct	161.2	175.6
Desmiophyllum	extinct	161.2	175.6
Desmiophyllum	extinct	164.7	175.6
Desmiophyllum	extinct	164.7	175.6
Desmiophyllum	extinct	164.7	167.7
Desmiophyllum	extinct	167.7	175.6
Desmiophyllum	extinct	167.7	189.6
Desmiophyllum	extinct	171.6	175.6
Desmiophyllum	extinct	171.6	175.6
Desmiophyllum	extinct	171.6	175.6
Desmiophyllum	extinct	171.6	175.6
Desmiophyllum	extinct	175.6	205.6
Desmiophyllum	extinct	175.6	201.6
Desmiophyllum	extinct	175.6	201.6
Desmiophyllum	extinct	175.6	201.6
Desmiophyllum	extinct	175.6	201.6
Desmiophyllum	extinct	175.6	201.6
Desmiophyllum	extinct	175.6	201.6
Desmiophyllum	extinct	175.6	201.6
Desmiophyllum	extinct	175.6	201.6
Desmiophyllum	extinct	175.6	201.6
Desmiophyllum	extinct	175.6	189.6
Desmiophyllum	extinct	175.6	235.0
Desmiophyllum	extinct	175.6	189.6
Desmiophyllum	extinct	175.6	201.6
Desmiophyllum	extinct	175.6	189.6
Desmiophyllum	extinct	175.6	201.6
Desmiophyllum	extinct	175.6	201.6
Desmiophyllum	extinct	175.6	201.6
Desmiophyllum	extinct	175.6	201.6
Desmiophyllum	extinct	175.6	201.6
Desmiophyllum	extinct	183.0	196.5
Desmiophyllum	extinct	189.6	196.5
Desmiophyllum	extinct	189.6	201.6
Desmiophyllum	extinct	189.6	201.6
Desmiophyllum	extinct	201.6	235.0
Desmiophyllum	extinct	201.6	235.0
Desmiophyllum	extinct	201.6	235.0
Desmiophyllum	extinct	201.6	221.5
Desmiophyllum	extinct	201.6	235.0
Desmiophyllum	extinct	201.6	205.6
Desmiophyllum	extinct	201.6	235.0
Desmiophyllum	extinct	201.6	235.0
Desmiophyllum	extinct	201.6	221.5
Desmiophyllum	extinct	201.6	205.6
Desmiophyllum	extinct	201.6	205.6
Desmiophyllum	extinct	201.6	205.6
Desmiophyllum	extinct	201.6	205.6
Desmiophyllum	extinct	201.6	205.6
Desmiophyllum	extinct	201.6	205.6
Desmiophyllum	extinct	201.6	205.6
Desmiophyllum	extinct	205.6	221.5
Desmiophyllum	extinct	205.6	221.5
Desmiophyllum	extinct	205.6	221.5
Desmiophyllum	extinct	205.6	221.5
Desmiophyllum	extinct	205.6	221.5
Desmiophyllum	extinct	205.6	221.5
Desmiophyllum	extinct	205.6	235.0
Desmiophyllum	extinct	205.6	221.5
Desmiophyllum	extinct	205.6	221.5
Desmiophyllum	extinct	205.6	221.5
Desmiophyllum	extinct	221.5	235.0
Desmiophyllum	extinct	221.5	235.0
Desmiophyllum	extinct	221.5	235.0
Desmiophyllum	extinct	221.5	235.0
Desmiophyllum	extinct	221.5	235.0
Desmiophyllum	extinct	221.5	235.0
Desmiophyllum	extinct	221.5	235.0
Desmiophyllum	extinct	221.5	235.0
Desmiophyllum	extinct	221.5	235.0
Desmiophyllum	extinct	221.5	235.0
Desmiophyllum	extinct	221.5	235.0
Desmiophyllum	extinct	221.5	235.0
Desmiophyllum	extinct	221.5	235.0
Desmiophyllum	extinct	221.5	235.0
Desmiophyllum	extinct	221.5	235.0
Desmiophyllum	extinct	221.5	235.0
Desmiophyllum	extinct	221.5	235.0
Desmiophyllum	extinct	221.5	235.0
Desmiophyllum	extinct	221.5	235.0
Desmiophyllum	extinct	221.5	235.0
Desmiophyllum	extinct	221.5	235.0
Desmiophyllum	extinct	221.5	235.0
Desmiophyllum	extinct	221.5	235.0
Desmiophyllum	extinct	221.5	235.0
Desmiophyllum	extinct	221.5	235.0
Desmiophyllum	extinct	221.5	235.0
Desmiophyllum	extinct	221.5	235.0
Desmiophyllum	extinct	221.5	235.0
Desmiophyllum	extinct	221.5	235.0
Desmiophyllum	extinct	221.5	235.0
Desmiophyllum	extinct	221.5	235.0
Desmiophyllum	extinct	221.5	242.0
Desmiophyllum	extinct	221.5	242.0
Desmiophyllum	extinct	221.5	242.0
Desmiophyllum	extinct	221.5	242.0
Desmiophyllum	extinct	221.5	235.0
Desmiophyllum	extinct	221.5	235.0
Desmiophyllum	extinct	221.5	235.0
Desmiophyllum	extinct	235.0	247.2
Desmiophyllum	extinct	252.3	259.0
Desmiophyllum	extinct	252.3	259.0
Desmiophyllum	extinct	252.3	259.0
Desmiophyllum	extinct	279.5	295.0
Desmiophyllum	extinct	94.3	112.6
Desmiophyllum	extinct	94.3	112.6
Desmiophyllum	extinct	94.3	112.6
Desmiophyllum	extinct	94.3	112.6
Desmiophyllum	extinct	94.3	112.6
Desmiophyllum	extinct	94.3	112.6
Desmiophyllum	extinct	94.3	112.6
Desmiophyllum	extinct	94.3	112.6
Desmiophyllum	extinct	94.3	112.6
Desmiophyllum	extinct	94.3	112.6
Desmiophyllum	extinct	94.3	112.6
Desmiophyllum	extinct	100.5	112.6
Dilwynites	extinct	0.781	2.588
Dilwynites	extinct	0.781	2.588
Dilwynites	extinct	0.781	2.588
Dilwynites	extinct	0.781	2.588
Dilwynites	extinct	0.781	2.588
Dilwynites	extinct	0.781	2.588
Dilwynites	extinct	0.781	2.588
Dilwynites	extinct	0.781	2.588
Dilwynites	extinct	0.781	2.588
Dilwynites	extinct	11.62	15.97
Dilwynites	extinct	11.62	15.97
Dilwynites	extinct	15.97	28.4
Dilwynites	extinct	21.8	23.6
Dilwynites	extinct	21.8	23.6
Dilwynites	extinct	22.3	22.3
Dilwynites	extinct	33.9	37.2
Dilwynites	extinct	33.9	37.2
Dilwynites	extinct	33.9	37.2
Dilwynites	extinct	37.2	58.7
Dilwynites	extinct	48.6	56.0
Dilwynites	extinct	48.6	56.0
Dilwynites	extinct	48.6	56.0
Dilwynites	extinct	48.6	56.0
Dilwynites	extinct	48.6	56.0
Dilwynites	extinct	48.6	56.0
Dilwynites	extinct	48.6	56.0
Dilwynites	extinct	48.6	56.0
Dilwynites	extinct	48.6	56.0
Dilwynites	extinct	48.6	56.0
Dilwynites	extinct	48.6	56.0
Dilwynites	extinct	48.6	56.0
Dilwynites	extinct	48.6	56.0
Dilwynites	extinct	48.6	56.0
Dilwynites	extinct	48.6	56.0
Dilwynites	extinct	56.0	58.7
Dilwynites	extinct	56.0	58.7
Dilwynites	extinct	56.0	58.7
Dilwynites	extinct	56.0	58.7
Dilwynites	extinct	61.7	66.0
Diselma	extant	0.126	2.588
Diselma	extant	0.126	2.588
Diselma	extant	15.97	33.9
Drumhellera	extinct	66.0	100.5
Drumhellera	extinct	66.0	70.6
Elatocladus	extinct	105.3	112.6
Elatocladus	extinct	105.3	112.6
Elatocladus	extinct	105.3	112.6
Elatocladus	extinct	112.6	145.0
Elatocladus	extinct	145.0	161.2
Elatocladus	extinct	145.0	161.2
Elatocladus	extinct	145.0	175.6
Elatocladus	extinct	145.0	175.6
Elatocladus	extinct	145.0	161.2
Elatocladus	extinct	145.0	161.2
Elatocladus	extinct	145.0	161.2
Elatocladus	extinct	145.0	161.2
Elatocladus	extinct	145.0	161.2
Elatocladus	extinct	145.0	161.2
Elatocladus	extinct	145.0	161.2
Elatocladus	extinct	145.0	161.2
Elatocladus	extinct	145.0	161.2
Elatocladus	extinct	145.0	161.2
Elatocladus	extinct	145.0	161.2
Elatocladus	extinct	145.0	161.2
Elatocladus	extinct	145.0	161.2
Elatocladus	extinct	145.0	161.2
Elatocladus	extinct	145.0	161.2
Elatocladus	extinct	145.0	161.2
Elatocladus	extinct	145.0	161.2
Elatocladus	extinct	145.0	161.2
Elatocladus	extinct	145.0	161.2
Elatocladus	extinct	145.0	161.2
Elatocladus	extinct	145.0	161.2
Elatocladus	extinct	145.0	161.2
Elatocladus	extinct	145.0	161.2
Elatocladus	extinct	145.0	161.2
Elatocladus	extinct	145.0	161.2
Elatocladus	extinct	145.0	161.2
Elatocladus	extinct	145.0	161.2
Elatocladus	extinct	145.0	161.2
Elatocladus	extinct	145.0	161.2
Elatocladus	extinct	145.0	161.2
Elatocladus	extinct	145.0	161.2
Elatocladus	extinct	145.0	161.2
Elatocladus	extinct	145.0	161.2
Elatocladus	extinct	145.0	161.2
Elatocladus	extinct	145.0	161.2
Elatocladus	extinct	145.0	161.2
Elatocladus	extinct	145.0	161.2
Elatocladus	extinct	145.0	161.2
Elatocladus	extinct	145.0	161.2
Elatocladus	extinct	145.0	161.2
Elatocladus	extinct	145.0	161.2
Elatocladus	extinct	145.0	161.2
Elatocladus	extinct	145.0	161.2
Elatocladus	extinct	145.0	161.2
Elatocladus	extinct	145.0	161.2
Elatocladus	extinct	145.0	161.2
Elatocladus	extinct	145.0	161.2
Elatocladus	extinct	145.0	161.2
Elatocladus	extinct	145.0	161.2
Elatocladus	extinct	145.0	161.2
Elatocladus	extinct	145.0	161.2
Elatocladus	extinct	145.0	161.2
Elatocladus	extinct	145.0	161.2
Elatocladus	extinct	145.0	161.2
Elatocladus	extinct	145.0	161.2
Elatocladus	extinct	145.0	161.2
Elatocladus	extinct	145.0	161.2
Elatocladus	extinct	145.0	161.2
Elatocladus	extinct	145.0	161.2
Elatocladus	extinct	145.0	161.2
Elatocladus	extinct	145.0	161.2
Elatocladus	extinct	145.0	161.2
Elatocladus	extinct	145.0	161.2
Elatocladus	extinct	145.0	175.6
Elatocladus	extinct	145.0	175.6
Elatocladus	extinct	145.0	175.6
Elatocladus	extinct	145.0	175.6
Elatocladus	extinct	145.0	161.2
Elatocladus	extinct	145.0	161.2
Elatocladus	extinct	145.0	161.2
Elatocladus	extinct	145.0	161.2
Elatocladus	extinct	145.0	175.6
Elatocladus	extinct	145.0	175.6
Elatocladus	extinct	145.0	175.6
Elatocladus	extinct	145.0	161.2
Elatocladus	extinct	145.0	161.2
Elatocladus	extinct	145.0	161.2
Elatocladus	extinct	145.0	161.2
Elatocladus	extinct	145.0	161.2
Elatocladus	extinct	145.0	161.2
Elatocladus	extinct	145.0	161.2
Elatocladus	extinct	145.0	161.2
Elatocladus	extinct	145.0	175.6
Elatocladus	extinct	145.0	175.6
Elatocladus	extinct	145.0	155.7
Elatocladus	extinct	145.0	150.8
Elatocladus	extinct	145.0	150.8
Elatocladus	extinct	145.0	150.8
Elatocladus	extinct	145.0	161.2
Elatocladus	extinct	145.0	201.6
Elatocladus	extinct	145.0	201.6
Elatocladus	extinct	150.8	155.7
Elatocladus	extinct	150.8	155.7
Elatocladus	extinct	150.8	155.7
Elatocladus	extinct	150.8	161.2
Elatocladus	extinct	150.8	155.7
Elatocladus	extinct	150.8	155.7
Elatocladus	extinct	155.7	164.7
Elatocladus	extinct	155.7	164.7
Elatocladus	extinct	161.2	175.6
Elatocladus	extinct	161.2	164.7
Elatocladus	extinct	161.2	171.6
Elatocladus	extinct	161.2	171.6
Elatocladus	extinct	161.2	175.6
Elatocladus	extinct	161.2	175.6
Elatocladus	extinct	161.2	175.6
Elatocladus	extinct	161.2	175.6
Elatocladus	extinct	161.2	175.6
Elatocladus	extinct	161.2	175.6
Elatocladus	extinct	161.2	175.6
Elatocladus	extinct	161.2	175.6
Elatocladus	extinct	161.2	175.6
Elatocladus	extinct	161.2	175.6
Elatocladus	extinct	161.2	175.6
Elatocladus	extinct	161.2	175.6
Elatocladus	extinct	161.2	175.6
Elatocladus	extinct	161.2	175.6
Elatocladus	extinct	161.2	175.6
Elatocladus	extinct	161.2	175.6
Elatocladus	extinct	161.2	175.6
Elatocladus	extinct	161.2	175.6
Elatocladus	extinct	161.2	175.6
Elatocladus	extinct	161.2	175.6
Elatocladus	extinct	161.2	175.6
Elatocladus	extinct	161.2	175.6
Elatocladus	extinct	161.2	175.6
Elatocladus	extinct	161.2	175.6
Elatocladus	extinct	161.2	175.6
Elatocladus	extinct	161.2	175.6
Elatocladus	extinct	161.2	175.6
Elatocladus	extinct	161.2	175.6
Elatocladus	extinct	161.2	175.6
Elatocladus	extinct	161.2	164.7
Elatocladus	extinct	161.2	164.7
Elatocladus	extinct	161.2	164.7
Elatocladus	extinct	161.2	175.6
Elatocladus	extinct	161.2	175.6
Elatocladus	extinct	161.2	175.6
Elatocladus	extinct	161.2	175.6
Elatocladus	extinct	161.2	175.6
Elatocladus	extinct	161.2	175.6
Elatocladus	extinct	161.2	175.6
Elatocladus	extinct	161.2	175.6
Elatocladus	extinct	161.2	175.6
Elatocladus	extinct	161.2	175.6
Elatocladus	extinct	161.2	175.6
Elatocladus	extinct	161.2	175.6
Elatocladus	extinct	161.2	175.6
Elatocladus	extinct	161.2	164.7
Elatocladus	extinct	161.2	164.7
Elatocladus	extinct	161.2	167.7
Elatocladus	extinct	161.2	167.7
Elatocladus	extinct	164.7	167.7
Elatocladus	extinct	164.7	167.7
Elatocladus	extinct	164.7	171.6
Elatocladus	extinct	164.7	167.7
Elatocladus	extinct	164.7	167.7
Elatocladus	extinct	164.7	167.7
Elatocladus	extinct	164.7	167.7
Elatocladus	extinct	164.7	167.7
Elatocladus	extinct	164.7	167.7
Elatocladus	extinct	164.7	167.7
Elatocladus	extinct	164.7	175.6
Elatocladus	extinct	164.7	171.6
Elatocladus	extinct	164.7	171.6
Elatocladus	extinct	164.7	171.6
Elatocladus	extinct	164.7	175.6
Elatocladus	extinct	164.7	167.7
Elatocladus	extinct	164.7	171.6
Elatocladus	extinct	164.7	175.6
Elatocladus	extinct	167.7	171.6
Elatocladus	extinct	167.7	171.6
Elatocladus	extinct	167.7	171.6
Elatocladus	extinct	167.7	171.6
Elatocladus	extinct	167.7	171.6
Elatocladus	extinct	167.7	171.6
Elatocladus	extinct	167.7	171.6
Elatocladus	extinct	167.7	171.6
Elatocladus	extinct	167.7	171.6
Elatocladus	extinct	167.7	171.6
Elatocladus	extinct	167.7	171.6
Elatocladus	extinct	167.7	175.6
Elatocladus	extinct	167.7	175.6
Elatocladus	extinct	167.7	175.6
Elatocladus	extinct	167.7	175.6
Elatocladus	extinct	167.7	175.6
Elatocladus	extinct	167.7	189.6
Elatocladus	extinct	167.7	171.6
Elatocladus	extinct	167.7	175.6
Elatocladus	extinct	167.7	171.6
Elatocladus	extinct	167.7	171.6
Elatocladus	extinct	167.7	171.6
Elatocladus	extinct	171.6	175.6
Elatocladus	extinct	171.6	175.6
Elatocladus	extinct	171.6	175.6
Elatocladus	extinct	171.6	175.6
Elatocladus	extinct	171.6	175.6
Elatocladus	extinct	171.6	175.6
Elatocladus	extinct	171.6	175.6
Elatocladus	extinct	171.6	175.6
Elatocladus	extinct	175.6	201.6
Elatocladus	extinct	175.6	201.6
Elatocladus	extinct	175.6	201.6
Elatocladus	extinct	175.6	201.6
Elatocladus	extinct	175.6	201.6
Elatocladus	extinct	175.6	201.6
Elatocladus	extinct	175.6	201.6
Elatocladus	extinct	175.6	201.6
Elatocladus	extinct	175.6	201.6
Elatocladus	extinct	175.6	201.6
Elatocladus	extinct	175.6	201.6
Elatocladus	extinct	175.6	201.6
Elatocladus	extinct	175.6	201.6
Elatocladus	extinct	175.6	201.6
Elatocladus	extinct	175.6	201.6
Elatocladus	extinct	175.6	201.6
Elatocladus	extinct	175.6	201.6
Elatocladus	extinct	175.6	201.6
Elatocladus	extinct	175.6	183.0
Elatocladus	extinct	175.6	201.6
Elatocladus	extinct	175.6	183.0
Elatocladus	extinct	175.6	189.6
Elatocladus	extinct	175.6	183.0
Elatocladus	extinct	175.6	183.0
Elatocladus	extinct	175.6	183.0
Elatocladus	extinct	175.6	201.6
Elatocladus	extinct	175.6	189.6
Elatocladus	extinct	175.6	183.0
Elatocladus	extinct	175.6	183.0
Elatocladus	extinct	175.6	189.6
Elatocladus	extinct	175.6	201.6
Elatocladus	extinct	175.6	201.6
Elatocladus	extinct	175.6	201.6
Elatocladus	extinct	183.0	189.6
